item_id,name,category,price,link,short_description,designer,basic_color,furniture
99127608,PAX,Wardrobes,1960,https://www.ikea.com/sa/en/p/pax-wardrobe-white-fardal-vikedal-s99127608/,"        Wardrobe,          150x60x201 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
89325374,PLATSA,Wardrobes,624,https://www.ikea.com/sa/en/p/platsa-wall-storage-white-fonnes-white-s89325374/,"        Wall storage,          240x42x40 cm",IKEA of Sweden,white,other
39127395,PAX,Wardrobes,4870,https://www.ikea.com/sa/en/p/pax-wardrobe-white-fardal-high-gloss-white-s39127395/,"        Wardrobe,          300x60x201 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
298128,TYSSEDAL,Wardrobes,1645,https://www.ikea.com/sa/en/p/tyssedal-wardrobe-white-mirror-glass-00298128/,"        Wardrobe,          88x58x208 cm",Ebba Strandmark,white,wardrobe
79287612,PAX,Wardrobes,1815,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-forsand-brown-stained-ash-effect-s79287612/,"        Wardrobe,          200x60x236 cm",Ehlén Johansson/IKEA of Sweden,black,wardrobe
99096013,PAX,Wardrobes,2415,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-undredal-black-s99096013/,"        Wardrobe,          200x60x236 cm",IKEA of Sweden/Ebba Strandmark/Ehlén Johansson,black,wardrobe
29158212,ELVARLI,Wardrobes,434,https://www.ikea.com/sa/en/p/elvarli-1-section-white-s29158212/,"        1 section,          84x55x216 cm",IKEA of Sweden/Ehlén Johansson,white,other
49275149,PAX,Wardrobes,6395,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-s49275149/,"        Corner wardrobe,          310/310x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
49324946,PAX / TYSSEDAL,Wardrobes,6065,https://www.ikea.com/sa/en/p/pax-tyssedal-wardrobe-combination-white-white-glass-s49324946/,"        Wardrobe combination,          250x60x236 cm",Ebba Strandmark/IKEA of Sweden/Ola Wihlborg/Ehlén Johansson,white,wardrobe
89305795,PAX,Wardrobes,1890,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-black-brown-stained-ash-effect-mehamn-black-brown-stained-ash-effect-s89305795/,"        Wardrobe,          150x66x236 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
70439573,SYVDE,Wardrobes,445,https://www.ikea.com/sa/en/p/syvde-open-wardrobe-white-70439573/,"        Open wardrobe,          80x123 cm",IKEA of Sweden,white,wardrobe
19305807,PAX,Wardrobes,2450,https://www.ikea.com/sa/en/p/pax-wardrobe-white-faervik-white-glass-s19305807/,"        Wardrobe,          200x44x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
10453755,RAKKESTAD,Wardrobes,45,https://www.ikea.com/sa/en/p/rakkestad-shelf-black-brown-10453755/,"        Shelf,          76x50 cm",IKEA of Sweden,black,shelf
49305740,PAX,Wardrobes,3540,https://www.ikea.com/sa/en/p/pax-wardrobe-white-mehamn-auli-s49305740/,"        Wardrobe,          250x66x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
29300121,PAX,Wardrobes,1260,https://www.ikea.com/sa/en/p/pax-wardrobe-white-grimo-vikedal-s29300121/,"        Wardrobe,          100x38x236 cm",IKEA of Sweden/Ola Wihlborg/Ehlén Johansson,white,wardrobe
19227640,PAX,Wardrobes,1525,https://www.ikea.com/sa/en/p/pax-wardrobe-white-s19227640/,"        Wardrobe,          150x58x201 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
89252117,PLATSA,Wardrobes,1388,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-sannidal-s89252117/,"        Wardrobe,          240x57x123 cm",IKEA of Sweden,white,wardrobe
90269697,SUNDVIK,Wardrobes,1095,https://www.ikea.com/sa/en/p/sundvik-wardrobe-grey-brown-90269697/,"        Wardrobe,          80x50x171 cm",Jon Karlsson,brown,wardrobe
90421911,BRYGGJA,Wardrobes,597,https://www.ikea.com/sa/en/p/bryggja-storage-unit-dark-grey-90421911/,"        Storage unit,          120x173 cm",Ola Wihlborg,grey,other
19305812,PAX,Wardrobes,2320,https://www.ikea.com/sa/en/p/pax-wardrobe-white-faervik-white-glass-s19305812/,"        Wardrobe,          150x66x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
79306328,PAX,Wardrobes,2190,https://www.ikea.com/sa/en/p/pax-wardrobe-white-auli-mirror-glass-s79306328/,"        Wardrobe,          150x66x201 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
39246911,PAX,Wardrobes,590,https://www.ikea.com/sa/en/p/pax-wardrobe-white-forsand-white-s39246911/,"        Wardrobe,          50x38x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
79305852,PAX,Wardrobes,1940,https://www.ikea.com/sa/en/p/pax-wardrobe-white-sekken-frosted-glass-s79305852/,"        Wardrobe,          150x44x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
29157608,ELVARLI,Wardrobes,437,https://www.ikea.com/sa/en/p/elvarli-1-section-white-s29157608/,"        1 section,          52x36x222-350 cm",Ehlén Johansson,white,other
89288135,PAX,Wardrobes,6585,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-hamnas-black-blue-s89288135/,"        Wardrobe,          250x60x236 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
99302895,ELVARLI,Wardrobes,4128,https://www.ikea.com/sa/en/p/elvarli-5-sections-white-bamboo-s99302895/,"        5 sections,          385x51x222-350 cm",Ehlén Johansson,white,other
347614,VISTHUS,Wardrobes,895,https://www.ikea.com/sa/en/p/visthus-wardrobe-grey-white-00347614/,"        Wardrobe,          63x59x216 cm",T Winkel/T Jacobsen,white,wardrobe
19219008,PAX,Wardrobes,4270,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-s19219008/,"        Corner wardrobe,          160/271/160x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
59248626,PLATSA,Wardrobes,3493,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-white-s59248626/,"        Wardrobe,          240x61x281 cm",IKEA of Sweden,white,wardrobe
59303533,PAX,Wardrobes,3410,https://www.ikea.com/sa/en/p/pax-wardrobe-white-repvag-white-stained-oak-veneer-s59303533/,"        Wardrobe,          150x60x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
89300156,PAX,Wardrobes,3695,https://www.ikea.com/sa/en/p/pax-wardrobe-white-flornes-dark-grey-s89300156/,"        Wardrobe,          200x60x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
49306315,PAX,Wardrobes,3222,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-uggdal-grey-glass-s49306315/,"        Wardrobe,          150x66x236 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
49325371,PLATSA,Wardrobes,435,https://www.ikea.com/sa/en/p/platsa-wall-storage-white-s49325371/,"        Wall storage,          240x40x40 cm",Ola Wihlborg,white,other
49287618,PAX,Wardrobes,1760,https://www.ikea.com/sa/en/p/pax-wardrobe-brown-stained-ash-effect-forsand-brown-stained-ash-effect-s49287618/,"        Wardrobe,          150x60x236 cm",Ehlén Johansson/IKEA of Sweden,brown,wardrobe
39285988,PAX,Wardrobes,965,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-forsand-vikedal-s39285988/,"        Wardrobe,          75x60x236 cm",Ehlén Johansson/IKEA of Sweden,black,wardrobe
19304582,PLATSA,Wardrobes,1260,https://www.ikea.com/sa/en/p/platsa-wardrobe-w-6-doors-fonnes-white-s19304582/,"        Wardrobe w 6 doors,          140x42x241 cm",IKEA of Sweden,white,other
9218368,PAX,Wardrobes,4685,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-black-brown-undredal-undredal-glass-s09218368/,"        Corner wardrobe,          210/160x236 cm",Ehlén Johansson/Ebba Strandmark/IKEA of Sweden,black,wardrobe
421915,SUNDLANDET,Wardrobes,716,https://www.ikea.com/sa/en/p/sundlandet-open-wardrobe-white-00421915/,"        Open wardrobe,          79x44x187 cm",Ola Wihlborg,white,wardrobe
59094412,PAX,Wardrobes,2580,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-undredal-black-s59094412/,"        Wardrobe,          150x60x236 cm",Ehlén Johansson/Ebba Strandmark/IKEA of Sweden,black,wardrobe
59221660,PAX,Wardrobes,5240,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-undredal-undredal-glass-s59221660/,"        Wardrobe,          300x60x236 cm",IKEA of Sweden/Ehlén Johansson/Ebba Strandmark,black,wardrobe
79306173,PAX,Wardrobes,3775,https://www.ikea.com/sa/en/p/pax-wardrobe-white-hokksund-high-gloss-light-beige-s79306173/,"        Wardrobe,          200x66x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
99246475,PAX,Wardrobes,3215,https://www.ikea.com/sa/en/p/pax-wardrobe-white-forsand-vikedal-s99246475/,"        Wardrobe,          200x60x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
9157261,ELVARLI,Wardrobes,440,https://www.ikea.com/sa/en/p/elvarli-1-section-white-s09157261/,"        1 section,          52x36x222-350 cm",Ehlén Johansson,white,other
9303309,PAX,Wardrobes,3035,https://www.ikea.com/sa/en/p/pax-wardrobe-white-hasvik-white-s09303309/,"        Wardrobe,          150x66x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
89227873,PAX,Wardrobes,1499,https://www.ikea.com/sa/en/p/pax-wardrobe-white-s89227873/,"        Wardrobe,          150x58x201 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
69157475,ELVARLI,Wardrobes,444,https://www.ikea.com/sa/en/p/elvarli-1-section-white-s69157475/,"        1 section,          84x40x216 cm",Ehlén Johansson/IKEA of Sweden,white,other
89325289,PLATSA,Wardrobes,450,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-white-s89325289/,"        Open shelving unit,          140x40x63 cm",Ola Wihlborg/IKEA of Sweden,white,other
29330571,PAX / MEHAMN,Wardrobes,1725,https://www.ikea.com/sa/en/p/pax-mehamn-wardrobe-combination-white-white-stained-oak-effect-s29330571/,"        Wardrobe combination,          150x44x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
99248587,PLATSA,Wardrobes,1796,https://www.ikea.com/sa/en/p/platsa-wardrobe-white-fonnes-white-s99248587/,"        Wardrobe,          240x57x231 cm",Ola Wihlborg/IKEA of Sweden,white,wardrobe
49300144,PAX,Wardrobes,995,https://www.ikea.com/sa/en/p/pax-wardrobe-white-s49300144/,"        Wardrobe,          100x35x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
19331439,PAX,Wardrobes,5965,https://www.ikea.com/sa/en/p/pax-wardrobe-combination-brown-stained-ash-effect-s19331439/,"        Wardrobe combination,          375x58x236 cm",Ehlén Johansson/IKEA of Sweden,brown,wardrobe
99329140,PAX / BERGSBO,Wardrobes,2250,https://www.ikea.com/sa/en/p/pax-bergsbo-wardrobe-combination-white-frosted-glass-s99329140/,"        Wardrobe combination,          100x60x236 cm",Ehlén Johansson/IKEA of Sweden/K Hagberg/M Hagberg,white,wardrobe
39276917,PAX,Wardrobes,5345,https://www.ikea.com/sa/en/p/pax-wardrobe-white-soerumsand-white-s39276917/,"        Wardrobe,          250x60x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
29286894,PAX,Wardrobes,1600,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-forsand-black-brown-stained-ash-effect-s29286894/,"        Wardrobe,          100x60x201 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
39227804,PAX,Wardrobes,1490,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-s39227804/,"        Wardrobe,          150x58x201 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
39157387,ELVARLI,Wardrobes,2656,https://www.ikea.com/sa/en/p/elvarli-3-sections-white-s39157387/,"        3 sections,          258x51x222-350 cm",Ehlén Johansson,white,other
59324385,PLATSA,Wardrobes,3113,https://www.ikea.com/sa/en/p/platsa-storage-comb-w-6-doors-3-drawers-white-fonnes-white-s59324385/,"        Storage comb w 6 doors+3 drawers,          420x42x241 cm",Ola Wihlborg/IKEA of Sweden,white,other
59286072,PAX,Wardrobes,1690,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-forsand-black-brown-stained-ash-effect-s59286072/,"        Wardrobe,          150x60x236 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
79217964,PAX,Wardrobes,3060,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-fardal-high-gloss-white-s79217964/,"        Corner wardrobe,          160/111x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
49305641,PAX,Wardrobes,3960,https://www.ikea.com/sa/en/p/pax-wardrobe-white-mehamn-sekken-s49305641/,"        Wardrobe,          200x66x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
59300092,PAX,Wardrobes,2960,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-stained-ash-effect-repvag-black-brown-stained-oak-veneer-s59300092/,"        Wardrobe,          200x60x236 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
90421906,BRYGGJA,Wardrobes,795,https://www.ikea.com/sa/en/p/bryggja-open-wardrobe-dark-grey-90421906/,"        Open wardrobe,          120x173 cm",Ola Wihlborg,grey,wardrobe
29320652,PLATSA,Wardrobes,728,https://www.ikea.com/sa/en/p/platsa-wall-storage-white-fonnes-white-s29320652/,"        Wall storage,          240x42x40 cm",IKEA of Sweden,white,other
29320732,PAX / TYSSEDAL,Wardrobes,3190,https://www.ikea.com/sa/en/p/pax-tyssedal-wardrobe-combination-white-mirror-glass-s29320732/,"        Wardrobe combination,          150x60x236 cm",IKEA of Sweden/Ola Wihlborg/Ehlén Johansson/Ebba Strandmark,white,wardrobe
19302998,PLATSA,Wardrobes,2800,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-9-doors-white-sannidal-white-s19302998/,"        Wardrobe with 9 doors,          300x57x271 cm",IKEA of Sweden/Ola Wihlborg,white,other
39305868,PAX,Wardrobes,3227,https://www.ikea.com/sa/en/p/pax-wardrobe-white-uggdal-grey-glass-s39305868/,"        Wardrobe,          150x66x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
79161617,ELVARLI,Wardrobes,2176,https://www.ikea.com/sa/en/p/elvarli-3-sections-white-bamboo-s79161617/,"        3 sections,          218x51x222-350 cm",Ehlén Johansson,white,other
99180573,PAX,Wardrobes,2170,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-hasvik-high-gloss-white-s99180573/,"        Wardrobe,          150x66x236 cm",Ehlén Johansson/IKEA of Sweden,black,wardrobe
9303941,PAX,Wardrobes,1545,https://www.ikea.com/sa/en/p/pax-wardrobe-white-hamnas-black-blue-s09303941/,"        Wardrobe,          100x38x236 cm",Ehlén Johansson/IKEA of Sweden,black,wardrobe
9325047,PAX / TYSSEDAL,Wardrobes,6805,https://www.ikea.com/sa/en/p/pax-tyssedal-wardrobe-combination-white-white-s09325047/,"        Wardrobe combination,          300x60x236 cm",Ehlén Johansson/Ebba Strandmark/Ola Wihlborg/IKEA of Sweden,white,wardrobe
9331109,PAX,Wardrobes,3935,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-s09331109/,"        Corner wardrobe,          113/271/113x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
99157370,ELVARLI,Wardrobes,1245,https://www.ikea.com/sa/en/p/elvarli-3-sections-white-s99157370/,"        3 sections,          258x51x222-350 cm",Ehlén Johansson,white,other
59326469,PLATSA,Wardrobes,785,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-2-doors-3-drawers-white-fonnes-white-s59326469/,"        Wardrobe with 2 doors+3 drawers,          80x42x221 cm",Ola Wihlborg/IKEA of Sweden,white,other
9296950,PAX,Wardrobes,1940,https://www.ikea.com/sa/en/p/pax-wardrobe-white-sekken-frosted-glass-s09296950/,"        Wardrobe,          150x44x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
9324335,PLATSA,Wardrobes,717,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-shoe-shelves-2-doors-s09324335/,"        Wardrobe with shoe shelves+2 doors,          115-140x42x241 cm",Ola Wihlborg/IKEA of Sweden,other,other
69330159,PAX / AULI,Wardrobes,2255,https://www.ikea.com/sa/en/p/pax-auli-wardrobe-combination-brown-stained-ash-effect-mirror-glass-s69330159/,"        Wardrobe combination,          150x66x236 cm",Ehlén Johansson/IKEA of Sweden,brown,wardrobe
59157353,ELVARLI,Wardrobes,678,https://www.ikea.com/sa/en/p/elvarli-1-section-white-s59157353/,"        1 section,          84x55x216 cm",IKEA of Sweden/Ehlén Johansson,white,other
79331870,PAX / GRIMO/VIKEDAL,Wardrobes,4230,https://www.ikea.com/sa/en/p/pax-grimo-vikedal-corner-wardrobe-white-mirror-glass-s79331870/,"        Corner wardrobe,          210/160x236 cm",IKEA of Sweden/Ola Wihlborg/Ehlén Johansson,white,wardrobe
89329536,PAX / VIKEDAL,Wardrobes,2940,https://www.ikea.com/sa/en/p/pax-vikedal-wardrobe-combination-brown-stained-ash-effect-mirror-glass-s89329536/,"        Wardrobe combination,          150x60x236 cm",Ehlén Johansson/IKEA of Sweden,brown,wardrobe
99264964,PAX,Wardrobes,3110,https://www.ikea.com/sa/en/p/pax-wardrobe-white-tyssedal-white-s99264964/,"        Wardrobe,          150x60x236 cm",IKEA of Sweden/Ebba Strandmark/Ehlén Johansson,white,wardrobe
9025765,PAX,Wardrobes,2125,https://www.ikea.com/sa/en/p/pax-wardrobe-white-auli-mirror-glass-s09025765/,"        Wardrobe,          150x44x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
9157529,ELVARLI,Wardrobes,1518,https://www.ikea.com/sa/en/p/elvarli-2-sections-white-bamboo-s09157529/,"        2 sections,          165x55x216 cm",Ehlén Johansson/IKEA of Sweden,white,other
69030368,PAX,Wardrobes,2950,https://www.ikea.com/sa/en/p/pax-wardrobe-white-vinterbro-white-s69030368/,"        Wardrobe,          150x60x236 cm",IKEA of Sweden/Ehlén Johansson,white,wardrobe
69286910,PAX,Wardrobes,2380,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-forsand-black-brown-stained-ash-effect-s69286910/,"        Wardrobe,          150x60x201 cm",IKEA of Sweden/Ehlén Johansson,black,wardrobe
69331074,PAX,Wardrobes,2945,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-s69331074/,"        Corner wardrobe,          160/163x236 cm",Ehlén Johansson/IKEA of Sweden,white,wardrobe
89243929,PAX,Wardrobes,3885,https://www.ikea.com/sa/en/p/pax-wardrobe-white-fjellhamar-dark-bamboo-s89243929/,"        Wardrobe,          200x66x236 cm",IKEA of Sweden/Andreas Fredriksson/Ehlén Johansson,white,wardrobe
9247257,PAX,Wardrobes,3905,https://www.ikea.com/sa/en/p/pax-wardrobe-brown-stained-ash-effect-uggdal-grey-glass-s09247257/,"        Wardrobe,          200x66x236 cm",IKEA of Sweden/Ehlén Johansson,brown,wardrobe
